Importador (prob.);Cuit;Mes/Año;Fecha oficialización;Destinación;Despacho;Posición SIM;Descripción;Descripción NCM;Descripción SIM;Aduana;Origen;Pais de procedencia;Medio;Transporte;Cond. venta;Kg. netos;Kg. Brutos;Divisa;Flete;Cantidad estadística;Unidad estadística;Unidad declarada;Seguro dólar;Estado de la mercadería;Item - sub ítem;Cantidad declarada;Precio unitario en divisas;Fob total en divisas;Precio unitario en dólares;Fob total en dólares;CIF;Marca;Modelo;Versión;Código;Presentación;Vencimiento;Base imponible;% Derechos;Derechos de importación;Derechos de importación en garantía;% Estadística;Tasa estadística;Tasa estadistica monto maximo;% IVA;IVA;IVA en garantía;% IVA adicional;IVA adicional insc.;% IIBB;IIBB;% Ganancias;Impuesto a las ganancias;Impuesto a las ganancias en garantía;% Arancel SIM;Arancel SIM;Código;Detalle;;;;;;;;;;
TRANSPALET S.A;30709361895;mar-20;13/3/2020;CONSUMO;20001IC04046090X;8427.90.00.900T;"  CARRETILLAS APILADORAS; LAS DEMÁS CARRETILLAS DE INCORPORADO.";  -Las demás carretillas;  Las demás;Buenos Aires;CHINA;CHINA;Acuatica;ZHIBUE201048;FOB;457,2;541;Dólar Estadounidense;17,15;0;No Encontrado;Unidad;45,32;nvo.s/uso imp;0001 - 0002;1;5280;5280;5280;5280;5342,47;S/M;GTWY/12;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;;;;;;;;;;;;;;;;;;;;CA00; ;;;;;;;;;;
AZZOLLINI CONSTRUCCIONES SRL;30638749870;mar-20;16/3/2020;CONSUMO;20001IC04046997B;8426.20.00.000B;"  GRÚAS Y APARATOS DE ELEVACIÓN SOBRE CABLE AEREO;   CARRETILLAS GRÚA."; GrÅ“as de torre; GrÅ“as de torre;Buenos Aires;ESPA#A;ESPA#A;Acuatica;M01EMSO20004300;FOB;32176,34;38074;Euro;4217,62;0;No Encontrado;Unidad;421,21;No Encontrado;0001 - 0000;1;34150;34150;37903,08;37903,08;42541,91;JASO;J47NS;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;4780;0;0;0;0;0;0;0;0;0;10;CA00; ;;;;;;;;;;
INDUSTRIAS JUAN F SECCO S A;30501598131;mar-20;16/3/2020;CONSUMO;20052IC04002272X;8429.51.92.000P;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; De potencia en el volante inferior o igual a; De potencia en el volante inferior o igual a;Rosario;FINLANDIA;FINLANDIA;Acuatica;THEL4892264;FCA;2537,95;3003,14;Euro;1039,53;0;No Encontrado;Unidad;32,4;nvo.s/uso imp;0001 - 0000;1;28257,02;28257,02;31362,47;31362,47;32434,4;AVANT;850;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;1571;0;0;62;0;0;8362;0;0;7964;0;1942;0;4628;0;0;10;CA00; ;NA00; ;ZA; 002019 AÑO DE FABRACACION ;ZB; 002434 CILINDRADA EN cm3 ;ZC; 000036 POTENCIA EN kW. ;;
INDUSTRIAS JUAN F SECCO S A;30501598131;mar-20;16/3/2020;CONSUMO;20052IC04002272X;8429.51.92.000P;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; De potencia en el volante inferior o igual a; De potencia en el volante inferior o igual a;Rosario;FINLANDIA;FINLANDIA;Acuatica;THEL4892264;FCA;2537,95;3003,14;Euro;1039,53;0;No Encontrado;Unidad;32,4;nvo.s/uso imp;0002 - 0000;1;28257,01;28257,01;31362,46;31362,46;32434,39;AVANT;850;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CA00; ;NA00; ;ZA; 002019 AÑO DE FABRACACION ;ZB; 002434 CILINDRADA EN cm3 ;ZC; 000036 POTENCIA EN kW. ;;
MYN GROUP;30712192484;mar-20;18/3/2020;CONSUMO;20001IC06002954L;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;No Declara;;CIF;14722,95;17421,55;Dólar Estadounidense;1295,47;0;No Encontrado;Unidad;273,15;nvo.s/uso imp;0001 - 0000;1;52300;52300;52300;52300;53868,62;SINOMACH;957H;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;7826;0;0;0;0;0;6811;0;0;6486;0;1594;0;3824;0;0;10;CA00; ;NA03;  DE CAPACIDAD DE CUCHARA SUPERIOR A 2 m3 ;ZA; 002018 AÑO DE FABRACACION ;ZB; 010500 CILINDRADA EN cm3 ;ZC; 000162 POTENCIA EN kW. ;;
GRUAS SAN BLAS S A;30660920451;mar-20;18/3/2020;CONSUMO;20033ZFE1002305T;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;La Plata;REP. CHECA;ZF LA PLATA (BS AS);Camion;;FOB;4233,94;5009,99;Dólar Estadounidense;632,56;0;No Encontrado;Unidad;541,5;nvo.s/uso imp;0001 - 0000;2;26807,43;53614,86;26807,43;53614,86;54788,92;BOBCAT;S570;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;7670;0;0;0;0;0;6558;0;0;6246;0;1593;0;3748;0;0;10;CA00; ;NA01;  DE CAPACIDAD DE CUCHARA HASTA 0.5 m3 ;ZA; 002019 AÑO DE FABRACACION ;ZB; 002600 CILINDRADA EN cm3 ;ZC; 000046 POTENCIA EN kW. ;;
ALTIPLANO SOLAR S.A;30715656627;mar-20;20/3/2020;CONSUMO;20008IC04002625L;8427.90.00.900T;"  CARRETILLAS APILADORAS; LAS DEMÁS CARRETILLAS DE INCORPORADO.";  -Las demás carretillas;  Las demás;Campana;CHINA;BELGICA;Acuatica;BUE000329;CFR;101,01;119,52;Dólar Estadounidense;14,46;0;No Encontrado;Unidad;1,06;nvo.s/uso imp;0008 - 0000;4;261,25;1045;261,25;1045;1060,52;LORTEL;TRV60;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CA00; ;;;;;;;;;;
ESCANDINAVIA DEL PLATA SA;30709246476;mar-20;26/3/2020;CONSUMO;20008IC04002671M;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;SUECIA;SUECIA;Acuatica;S318037707;CPT;20859,6;24683;Dólar Estadounidense;5215;0;No Encontrado;Unidad;2406,99;nvo.s/uso imp;0001 - 0000;1;235484;235484;235484;235484;243105,99;VOLVO;L150H;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;34035;0;0;0;0;0;29100;0;0;0;0;7109;0;0;0;0;10;CA00; ;NA03;  DE CAPACIDAD DE CUCHARA SUPERIOR A 2 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 012800 CILINDRADA EN cm3 ;ZC; 000220 POTENCIA EN kW. ;;
L M A INDUSTRIAL SA;30690580086;mar-20;26/3/2020;CONSUMO;20008IC04002703X;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;REINO UNIDO;REINO UNIDO;Acuatica;S317995050;CIF;11789,15;13950;Dólar Estadounidense;2525;0;No Encontrado;Unidad;500;nvo.s/uso imp;0001 - 0000;1;102425;102425;102425;102425;105450;JCB;426 ZX;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;14763;0;0;0;0;0;12622;0;0;12021;0;3014;0;7213;0;0;10;CA00; ;NA03;  DE CAPACIDAD DE CUCHARA SUPERIOR A 2 m3 ;ZA; 002019 AÑO DE FABRACACION ;ZB; 005900 CILINDRADA EN cm3 ;ZC; 000112 POTENCIA EN kW. ;;
ESCANDINAVIA DEL PLATA SA;30709246476;mar-20;26/3/2020;CONSUMO;20008IC05000443X;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;Acuatica;LGINSSZ200136;CPT;11981,83;14178;Dólar Estadounidense;775;0;No Encontrado;Unidad;1253,49;nvo.s/uso imp;0001 - 0000;1;124574;124574;124574;124574;126602,49;VOLVO;L90F;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;13293;0;0;0;0;3246;0;0;0;0;10;CA00; ;NA00; ;ZA; 002020 AÑO DE FABRACACION ;ZB; 005700 CILINDRADA EN cm3 ;ZC; 000128 POTENCIA EN kW. ;;
ESCANDINAVIA DEL PLATA SA;30709246476;mar-20;26/3/2020;CONSUMO;20008IC05000444J;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;Acuatica;LGINSSZ200137;CPT;11981,83;14178;Dólar Estadounidense;775;0;No Encontrado;Unidad;1253,49;nvo.s/uso imp;0001 - 0000;1;124574;124574;124574;124574;126602,49;VOLVO;L90F;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;13293;0;0;0;0;3246;0;0;0;0;10;CA00; ;NA00; ;ZA; 002020 AÑO DE FABRACACION ;ZB; 005700 CILINDRADA EN cm3 ;ZC; 000128 POTENCIA EN kW. ;;
ESCANDINAVIA DEL PLATA SA;30709246476;mar-20;26/3/2020;CONSUMO;20008IC05000445K;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;Acuatica;LGINSSZ200138;CPT;11981,83;14178;Dólar Estadounidense;775;0;No Encontrado;Unidad;1253,49;nvo.s/uso imp;0001 - 0000;1;124574;124574;124574;124574;126602,49;VOLVO;L90F;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;13293;0;0;0;0;3246;0;0;0;0;10;CA00; ;NA00; ;ZA; 002020 AÑO DE FABRACACION ;ZB; 005700 CILINDRADA EN cm3 ;ZC; 000128 POTENCIA EN kW. ;;
ROSARIO MAQUINAS VIALES S.R.L.;30712157328;mar-20;27/3/2020;CONSUMO;20052IC04002491L;8429.51.92.000P;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; De potencia en el volante inferior o igual a; De potencia en el volante inferior o igual a;Rosario;ESTADOS UNIDOS;ESTADOS UNIDOS;Camion;PA05982;CPT;2438,96;2886;Dólar Estadounidense;575;0;No Encontrado;Unidad;128,68;nvo.s/uso imp;0001 - 0000;1;25161;25161;25161;25161;25864,68;NEW HOLLAND;L218;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;2716;0;0;0;0;647;0;1552;0;0;10;CA00; ;NA01;  DE CAPACIDAD DE CUCHARA HASTA 0.5 m3 ;ZA; 002019 AÑO DE FABRACACION ;ZB; 002200 CILINDRADA EN cm3 ;ZC; 000042 POTENCIA EN kW. ;;
ROSARIO MAQUINAS VIALES S.R.L.;30712157328;mar-20;27/3/2020;CONSUMO;20052IC04002492M;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Rosario;ESTADOS UNIDOS;ESTADOS UNIDOS;Camion;PA05621;CPT;3108,28;3678;Dólar Estadounidense;575;0;No Encontrado;Unidad;167,41;nvo.s/uso imp;0001 - 0000;1;32906;32906;32906;32906;33648,41;NEW HOLLAND;L225;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;9422;0;0;0;0;0;8055;0;0;0;0;1918;0;4603;0;0;10;CA00; ;NA01;  DE CAPACIDAD DE CUCHARA HASTA 0.5 m3 ;ZA; 002019 AÑO DE FABRACACION ;ZB; 003200 CILINDRADA EN cm3 ;ZC; 000061 POTENCIA EN kW. ;;
ROSARIO MAQUINAS VIALES S.R.L.;30712157328;mar-20;27/3/2020;CONSUMO;20052IC04002492M;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Rosario;ESTADOS UNIDOS;ESTADOS UNIDOS;Camion;PA05621;CPT;3108,28;3678;Dólar Estadounidense;575;0;No Encontrado;Unidad;167,41;nvo.s/uso imp;0002 - 0000;1;32906;32906;32906;32906;33648,41;NEW HOLLAND;L225;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CA00; ;NA01;  DE CAPACIDAD DE CUCHARA HASTA 0.5 m3 ;ZA; 002019 AÑO DE FABRACACION ;ZB; 003200 CILINDRADA EN cm3 ;ZC; 000061 POTENCIA EN kW. ;;
IGARRETA MAQUINAS SA;30682440003;mar-20;30/3/2020;CONSUMO;20008IC04002735N;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;Acuatica;LGINSSZ200126;CFR;8738,33;10340;Dólar Estadounidense;1109,13;0;No Encontrado;Unidad;522,05;nvo.s/uso imp;0001 - 0000;1;103300;103300;103300;103300;104931,18;KOMATSU;WA200 6;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;11018;0;0;10493;0;2656;0;6296;0;0;10;CA00; ;NA03;  DE CAPACIDAD DE CUCHARA SUPERIOR A 2 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 004460 CILINDRADA EN cm3 ;ZC; 000094 POTENCIA EN kW. ;;
ZMG ARGENTINA SRL;30710376170;abr-20;3/4/2020;CONSUMO;20001IC04052586P;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Acuatica;GGLFE20020005;FOB;43404,34;51360;Dólar Estadounidense;5940;0;No Encontrado;Unidad;1066,98;nvo.s/uso imp;0001 - 0001;3;62237;186711;62237;186711;193717,98;LIU GONG;CLG856H;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;60050;0;0;0;0;0;51342;0;0;48898;0;12612;0;29339;0;0;10;CA00; ;NA03;  DE CAPACIDAD DE CUCHARA SUPERIOR A 2 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 009300 CILINDRADA EN cm3 ;ZC; 000162 POTENCIA EN kW. ;;
ZMG ARGENTINA SRL;30710376170;abr-20;3/4/2020;CONSUMO;20001IC04052586P;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Acuatica;GGLFE20020005;FOB;43404,34;51360;Dólar Estadounidense;5940;0;No Encontrado;Unidad;1066,98;nvo.s/uso imp;0001 - 0002;3;76067;228201;76067;228201;235207,98;LIU GONG;CLG856H;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;;;;;;;;;;;;;;;;;;;;CA00; ;NA03;  DE CAPACIDAD DE CUCHARA SUPERIOR A 2 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 009300 CILINDRADA EN cm3 ;ZC; 000162 POTENCIA EN kW. ;;
IGARRETA MAQUINAS SA;30682440003;abr-20;13/4/2020;DEPÓSITO FISCAL;20008IDA4000467X;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Campana;BRASIL;BRASIL;Acuatica;LGINSSZ200127;CFR;12253,95;14500;Dólar Estadounidense;1361,42;0;No Encontrado;Unidad;632,81;nvo.s/uso imp;0001 - 0000;1;125200;125200;125200;125200;127194,23;KOMATSU;WA320 6;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;CA00; ;NA03;  DE CAPACIDAD DE CUCHARA SUPERIOR A 2 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 006690 CILINDRADA EN cm3 ;ZC; 000124 POTENCIA EN kW. ;;
ZMG ARGENTINA SRL;30710376170;abr-20;15/4/2020;CONSUMO;20001IC04056522J;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Acuatica;SHABUE20020248;FOB;9803,16;11600;Dólar Estadounidense;1632;0;No Encontrado;Unidad;409,76;nvo.s/uso imp;0001 - 0000;4;20080;80320;20080;80320;82361,76;LIU GONG;CLG365A;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;11531;0;0;0;0;0;9859;0;0;9389;0;2422;0;5634;0;0;10;CA00; ;NA01;  DE CAPACIDAD DE CUCHARA HASTA 0.5 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 003168 CILINDRADA EN cm3 ;ZC; 000048 POTENCIA EN kW. ;;
ZMG ARGENTINA SRL;30710376170;abr-20;15/4/2020;CONSUMO;20001IC04057010C;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Acuatica;GGLFE20020020;FOB;22226,13;26300;Dólar Estadounidense;3380;0;No Encontrado;Unidad;586,72;nvo.s/uso imp;0001 - 0000;2;56982;113964;56982;113964;117930,72;LIU GONG;CLG/842H;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;16510;0;0;0;0;0;14116;0;0;13444;0;3468;0;8066;0;0;10;CA00; ;NA03;  DE CAPACIDAD DE CUCHARA SUPERIOR A 2 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 005900 CILINDRADA EN cm3 ;ZC; 000126 POTENCIA EN kW. ;;
GRUAS SAN BLAS S A;30660920451;abr-20;15/4/2020;CONSUMO;20033ZFE1002454B;8429.51.92.000P;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; De potencia en el volante inferior o igual a; De potencia en el volante inferior o igual a;La Plata;CHINA;ZF LA PLATA (BS AS);Camion;;CIF;4377,67;5180,06;Dólar Estadounidense;1976,34;0;No Encontrado;Unidad;9,77;nvo.s/uso imp;0001 - 0000;2;19953,225;39906,45;19953,225;39906,45;41892,56;EARTHFORCE;S18;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;4399;0;0;4189;0;1079;0;2514;0;0;10;CA00; ;NA01;  DE CAPACIDAD DE CUCHARA HASTA 0.5 m3 ;ZA; 002019 AÑO DE FABRACACION ;ZB; 002197 CILINDRADA EN cm3 ;ZC; 000036 POTENCIA EN kW. ;;
GRUMAQ S R L;33644379839;abr-20;15/4/2020;DEPÓSITO FISCAL;20052IDA4000535D;8429.51.92.000P;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; De potencia en el volante inferior o igual a; De potencia en el volante inferior o igual a;Rosario;ESTADOS UNIDOS;ESTADOS UNIDOS;Acuatica;HBL-1565;EXW;2524,74;2987,5;Dólar Estadounidense;502,5;0;No Encontrado;Unidad;59,28;nvo.s/uso imp;0001 - 0001;1;23960,24;23960,24;23960,24;23960,24;24522,02;CASE;SR175;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;CA00; ;NA01;  DE CAPACIDAD DE CUCHARA HASTA 0.5 m3 ;ZA; 002019 AÑO DE FABRACACION ;ZB; 002212 CILINDRADA EN cm3 ;ZC; 000042 POTENCIA EN kW. ;;
GRUMAQ S R L;33644379839;abr-20;15/4/2020;DEPÓSITO FISCAL;20052IDA4000535D;8429.51.92.000P;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; De potencia en el volante inferior o igual a; De potencia en el volante inferior o igual a;Rosario;ESTADOS UNIDOS;ESTADOS UNIDOS;Acuatica;HBL-1565;EXW;2524,74;2987,5;Dólar Estadounidense;502,5;0;No Encontrado;Unidad;59,28;nvo.s/uso imp;0001 - 0002;1;23960,24;23960,24;23960,24;23960,24;24522,02;CASE;SR 175;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;;;;;;;;;;;;;;;;;;;;CA00; ;NA01;  DE CAPACIDAD DE CUCHARA HASTA 0.5 m3 ;ZA; 002019 AÑO DE FABRACACION ;ZB; 002212 CILINDRADA EN cm3 ;ZC; 000042 POTENCIA EN kW. ;;
GRUMAQ S R L;33644379839;abr-20;15/4/2020;DEPÓSITO FISCAL;20052IDA4000535D;8429.51.92.000P;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; De potencia en el volante inferior o igual a; De potencia en el volante inferior o igual a;Rosario;ESTADOS UNIDOS;ESTADOS UNIDOS;Acuatica;HBL-1565;EXW;2524,74;2987,5;Dólar Estadounidense;502,5;0;No Encontrado;Unidad;59,28;nvo.s/uso imp;0001 - 0003;1;22456,83;22456,83;22456,83;22456,83;23018,61;CASE;SV185;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;;;;;;;;;;;;;;;;;;;;CA00; ;NA01;  DE CAPACIDAD DE CUCHARA HASTA 0.5 m3 ;ZA; 002018 AÑO DE FABRACACION ;ZB; 002212 CILINDRADA EN cm3 ;ZC; 000042 POTENCIA EN kW. ;;
GRUMAQ S R L;33644379839;abr-20;15/4/2020;DEPÓSITO FISCAL;20052IDA4000535D;8429.51.92.000P;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; De potencia en el volante inferior o igual a; De potencia en el volante inferior o igual a;Rosario;ESTADOS UNIDOS;ESTADOS UNIDOS;Acuatica;HBL-1565;EXW;2524,74;2987,5;Dólar Estadounidense;502,5;0;No Encontrado;Unidad;59,28;nvo.s/uso imp;0001 - 0004;1;22456,83;22456,83;22456,83;22456,83;23018,61;CASE;SV 185;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;;;;;;;;;;;;;;;;;;;;CA00; ;NA01;  DE CAPACIDAD DE CUCHARA HASTA 0.5 m3 ;ZA; 002018 AÑO DE FABRACACION ;ZB; 002212 CILINDRADA EN cm3 ;ZC; 000042 POTENCIA EN kW. ;;
ZMG ARGENTINA SRL;30710376170;abr-20;16/4/2020;CONSUMO;20001IC04057773S;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Acuatica;GGLFE20020012;FOB;73692,72;87200;Dólar Estadounidense;10140;0;No Encontrado;Unidad;1301,22;nvo.s/uso imp;0001 - 0000;8;31263;250104;31263;250104;261545,22;LIU GONG;CLG835;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;36616;0;0;0;0;0;31307;0;0;29816;0;7689;0;17890;0;0;10;CA00; ;NA00; ;ZA; 002020 AÑO DE FABRACACION ;ZB; 005900 CILINDRADA EN cm3 ;ZC; 000092 POTENCIA EN kW. ;;
RUEDAS  HOFER S R L;30707273530;abr-20;16/4/2020;CONSUMO;20001IC04057865U;8427.90.00.900T;"  CARRETILLAS APILADORAS; LAS DEMÁS CARRETILLAS DE INCORPORADO.";  -Las demás carretillas;  Las demás;Buenos Aires;CHINA;CHINA;Acuatica;SHIPSE2001045;FOB;1903,13;2251,96;Dólar Estadounidense;304,29;0;No Encontrado;Unidad;16,32;nvo.s/uso imp;0003 - 0000;4;1020;4080;1020;4080;4400,61;NIULI;CTD1.5T/3M;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CA00; ;;;;;;;;;;
ESCANDINAVIA DEL PLATA SA;30709246476;abr-20;20/4/2020;CONSUMO;20001IC04059072M;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Acuatica;HLCUTA12001BUYF3;CFR;34125,14;40380;Dólar Estadounidense;5148;0;No Encontrado;Unidad;1214,08;nvo.s/uso imp;0001 - 0000;4;29065;116260;29065;116260;122622,08;SDLG;LG933L;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;17167;0;0;0;0;0;14678;0;0;0;0;3584;0;8387;0;0;10;CA00; ;NA02;  DE CAPACIDAD DE CUCHARA SUPERIOR A 0.5 m3 E INFERIOR O IGUAL A 2 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 006494 CILINDRADA EN cm3 ;ZC; 000092 POTENCIA EN kW. ;;
ESCANDINAVIA DEL PLATA SA;30709246476;abr-20;20/4/2020;CONSUMO;20001IC04059077R;8429.51.99.000T;  TOPADORAS FRONTALES (BULLDOZERS) TOPADORAS APISONADORAS (APLANADORAS) AUTOPROPULSADAS.; Las demás; Las demás;Buenos Aires;CHINA;CHINA;Acuatica;HLCUTA12001BUYJ7;CFR;16342,76;19338,26;Dólar Estadounidense;2513,34;0;No Encontrado;Unidad;606,43;nvo.s/uso imp;0001 - 0000;2;29065;58130;29065;58130;61249,77;SDLG;LG933L;SIN VERSION;SIN CODIGO;SIN PRESENTACION;SIN VENCIMIENTO;0;0;17564;0;0;0;0;0;15017;0;0;0;0;3667;0;8581;0;0;10;CA00; ;NA02;  DE CAPACIDAD DE CUCHARA SUPERIOR A 0.5 m3 E INFERIOR O IGUAL A 2 m3 ;ZA; 002020 AÑO DE FABRACACION ;ZB; 006494 CILINDRADA EN cm3 ;ZC; 000092 POTENCIA EN kW. ;;
